prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
AZHV01,WGS,,INV,Steinernema monticolum,PRJNA205067,SAMN02953877,WGS,,,84806581,81113,0,No,11285,0,82652341,No,KI639694-KI650978,,2015-10-01T00:00:00Z,2013-12-10T00:00:00Z
AZIM01,WGS,,VRT,Ophiophagus hannah,PRJNA201683,SAMN02439592,WGS,,"dev_stage: adult,tissue_type: blood",1594074654,296399,18445,Yes,0,0,0,No,,,2013-12-11T00:00:00Z,2013-12-11T00:00:00Z
AZJR03,WGS,,VRT,Esox lucius,PRJNA221548,SAMN02439989,WGS,isolate: CL-BC-CA-002,tissue_type: spleen,904461358,1210,0,No,25,0,796465376,No,CM002826-CM002850,,2017-01-18T00:00:00Z,2017-01-18T00:00:00Z
AZLD02,WGS,,INV,Pachypsylla venusta,PRJNA167476,SAMN02209966,WGS,isolate: PVEN.00,"dev_stage: nymph,host: hackberry tree,isolation_source: nymphs collected from hackberry trees and then stored alive at 4 C until DNA/RNA extraction",453087212,88007,0,No,10695,0,408676287,No,KZ545295-KZ555989,,2017-12-19T00:00:00Z,2017-12-18T00:00:00Z
BLSH01,WGS,,VRT,Glandirana rugosa,PRJDB9666,SAMD00218480,WGS; STANDARD_DRAFT,isolate: Kyoto ZZ male 1,tissue_type: blood,7628398632,561726,0,No,0,0,0,No,,,2021-03-17T00:00:00Z,2021-03-17T00:00:00Z
BLSI01,WGS,,PRI,Callithrix jacchus,PRJDB9375,SAMD00217773,WGS,isolate: I2075,,2809923229,1872,0,No,0,0,0,No,,,2020-06-03T00:00:00Z,2020-06-03T00:00:00Z
BLWP01,WGS,,INV,Watasenia scintillans,PRJDB8630,SAMD00215871,WGS; NON_CONTIGUOUS_FINISHED,,,649175396,491107,0,No,0,0,0,No,,,2020-11-10T00:00:00Z,2020-11-10T00:00:00Z
BLXI01,WGS,,VRT,Spheniscus humboldti,PRJDB9715,SAMD00222501,WGS,isolate: 549,,1221488984,56372,0,No,0,0,0,No,,,2022-04-02T00:00:00Z,2022-04-02T00:00:00Z
BLXL01,WGS,,INV,Acarapis woodi,PRJDB9883,SAMD00229386,WGS,,,78883898,13378,0,No,0,0,0,No,,,2022-04-05T00:00:00Z,2022-04-05T00:00:00Z
BLXT01,WGS,,INV,Plakobranchus ocellatus,PRJDB3267,SAMD00025085,WGS,,,927888823,8647,77230,Yes,0,0,0,No,,,2021-05-08T00:00:00Z,2021-05-08T00:00:00Z
BLXV01,WGS,,INV,Samia ricini,PRJDB9376,SAMD00231393,WGS,strain: UT,,450479495,155,0,No,0,0,0,No,,,2020-06-20T00:00:00Z,2020-06-20T00:00:00Z
BLYH01,WGS,,MAM,Speothos venaticus,PRJDB9764,SAMD00222918,WGS,isolate: 1598,,2317707308,52603,0,No,0,0,0,No,,,2022-04-02T00:00:00Z,2022-04-02T00:00:00Z
BLZC01,WGS,,INV,Acanthaster planci,PRJDB9937,SAMD00229345,WGS,isolate: Israel04,,385630944,3552,0,No,0,0,0,No,,,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z
BLZE01,WGS,,INV,Acanthaster planci,PRJDB9937,SAMD00229334,WGS,isolate: Phuket01,,400438766,3642,0,No,0,0,0,No,,,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z
BLZG01,WGS,,VRT,Dromaius novaehollandiae,PRJDB9980,SAMD00230362,WGS,,,1199534105,7398,0,No,0,0,0,No,,,2021-11-02T00:00:00Z,2021-11-02T00:00:00Z
BMAD01,WGS,,VRT,Dromaius novaehollandiae,PRJDB10282,SAMD00230363,WGS; STANDARD_DRAFT,,,1300616635,283460,0,No,0,0,0,No,,,2021-11-02T00:00:00Z,2021-11-02T00:00:00Z
BMAE01,WGS,,VRT,Dromaius novaehollandiae,PRJDB10283,SAMD00230363,WGS; STANDARD_DRAFT,,,1292560855,283460,0,No,0,0,0,No,,,2021-11-02T00:00:00Z,2021-11-02T00:00:00Z
BMAF01,WGS,,VRT,Gasterosteus nipponicus,PRJDB9841,SAMD00226355,WGS,,,599537287,3095,0,No,0,0,0,No,,,2020-07-29T00:00:00Z,2020-07-29T00:00:00Z
BMAO01,WGS,,INV,Trichonephila clavata,PRJDB10007,SAMD00231155,WGS,,,2497895991,39792,70432,Yes,0,0,0,No,,,2022-11-17T00:00:00Z,2021-07-22T00:00:00Z
BMAT01,WGS,,INV,Elysia marginata,PRJDB3267,SAMD00025083,WGS,,,790322091,14149,70752,Yes,0,0,0,No,,,2021-05-08T00:00:00Z,2021-05-08T00:00:00Z
BMAU01,WGS,,INV,Trichonephila clavipes,PRJDB10126,SAMD00233890,WGS,,,2874350602,21438,517370,Yes,0,0,0,No,,,2022-06-14T00:00:00Z,2021-07-22T00:00:00Z
BMAV01,WGS,,INV,Trichonephila inaurata madagascariensis,PRJDB10127,SAMD00233891,WGS,,,2507041000,28263,51814,Yes,0,0,0,No,,,2022-06-14T00:00:00Z,2021-07-22T00:00:00Z
BMAW01,WGS,,INV,Nephila pilipes,PRJDB10128,SAMD00233892,WGS,,,2694500076,132898,72441,Yes,0,0,0,No,,,2022-06-14T00:00:00Z,2021-07-22T00:00:00Z
BMBB01,WGS,,VRT,Cygnus cygnus,PRJDB10192,SAMD00237433,WGS,,,1052375201,25888,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBC01,WGS,,VRT,Columba janthina nitens,PRJDB10189,SAMD00237431,WGS,,,1083634036,15508,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBD01,WGS,,VRT,Corvus macrorhynchos,PRJDB10193,SAMD00237434,WGS,,,1018435877,16523,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBE01,WGS,,VRT,Fratercula cirrhata,PRJDB10194,SAMD00237436,WGS,,,1105963355,33379,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBF01,WGS,,VRT,Haliaeetus pelagicus,PRJDB10191,SAMD00237430,WGS,,,1175967700,14266,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBG01,WGS,,VRT,Leucopsar rothschildi,PRJDB10196,SAMD00237439,WGS,,,999682512,13134,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBH01,WGS,,VRT,Phoebastria albatrus,PRJDB10276,SAMD00237437,WGS,,,1165200156,23454,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBI01,WGS,,MAM,Pteropus pselaphon,PRJDB10275,SAMD00237435,WGS,,,1933220355,7513,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBJ01,WGS,,VRT,Uria aalge inornata,PRJDB10195,SAMD00237438,WGS,,,1040726051,42406,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBK01,WGS,,MAM,Ursus thibetanus japonicus,PRJDB10066,SAMD00233067,WGS,,,2211141772,35282,0,No,0,0,0,No,,,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z
BMBL01,WGS,,MAM,Dugong dugon,PRJDB10190,SAMD00237432,WGS,,,2620890670,116852,0,No,0,0,0,No,,,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z
BNCR01,WGS,,VRT,Oryzias celebensis,PRJDB10371,SAMD00239084,WGS,strain: Ujung pandang (RS278),,688104639,594,0,No,0,0,0,No,,,2020-09-12T00:00:00Z,2020-09-12T00:00:00Z
BRVK01,WGS,,VRT,Paralichthys olivaceus,PRJDB13900,SAMD00512232,WGS,,,605563961,2790,0,No,0,0,0,No,,,2022-12-29T00:00:00Z,2022-12-29T00:00:00Z
BRYD01,WGS,,MAM,Grampus griseus,PRJDB14227,SAMD00494946,WGS; STANDARD_DRAFT,,,3000607608,469942,0,No,0,0,0,No,,,2023-04-26T00:00:00Z,2023-04-26T00:00:00Z
BRZM01,WGS,,VRT,Lates japonicus,PRJDB13763,SAMD00509453,WGS,strain: Kochi,,837949969,10039,30085,Yes,0,0,0,No,,,2023-06-29T00:00:00Z,2023-06-29T00:00:00Z
BSAF01,WGS,,INV,Mythimna separata,PRJDB14306,SAMD00532367,WGS,,dev_stage: pupa,681943315,569,0,No,0,0,0,No,,,2022-12-13T00:00:00Z,2022-12-13T00:00:00Z
BSDF01,WGS,,VRT,Hypotaenidia okinawae,PRJDB14894,SAMD00562386,WGS,isolate: 2679A,isolation_source: skin,1179509929,258,0,No,0,0,0,No,,,2022-12-21T00:00:00Z,2022-12-21T00:00:00Z
BSQZ01,WGS,,INV,Lamellibrachia satsuma,PRJDB14199,SAMD00529701,WGS,,isolation_source: seep,735529737,306,0,No,0,0,0,No,,,2023-07-12T00:00:00Z,2023-07-12T00:00:00Z
BSWC01,WGS,,VRT,Aquila chrysaetos japonica,PRJDB15579,SAMD00589678,WGS,isolate: 5227M,,1188176676,156,0,No,0,0,0,No,,,2023-04-07T00:00:00Z,2023-04-07T00:00:00Z
BSYP01,WGS,,VRT,Halichoeres trimaculatus,PRJDB15835,SAMD00607361,WGS,isolate: MK-OKI-2021-1,,849908974,227,0,No,0,0,0,No,,,2023-07-12T00:00:00Z,2023-07-12T00:00:00Z
CAAA01,WGS,,ROD,Mus musculus,PRJNA13183,SAMEA3138312,WGS,,,2477636994,224713,0,No,0,0,0,No,,,2018-10-10T00:00:00Z,2002-05-15T00:00:00Z
CAAAFJ01,WGS,,VRT,Cottoperca gobio,PRJEB30248,SAMEA104242975,WGS,,,34339425,298,0,No,0,0,0,No,,,2018-12-17T00:00:00Z,2018-12-17T00:00:00Z
CAAAFL01,WGS,,VRT,Cottoperca gobio,PRJEB30256,SAMEA104242975,WGS,,,671265480,11555,0,No,0,0,0,No,,,2018-12-17T00:00:00Z,2018-12-17T00:00:00Z
CAAAFN02,WGS,,VRT,Parambassis ranga,PRJEB30257,SAMEA4675621,WGS,,,37356301,134,0,No,0,0,0,No,,,2020-07-10T00:00:00Z,2020-07-31T00:00:00Z
CAAAFV02,WGS,,VRT,Gouania willdenowi,PRJEB30359,SAMEA104026382,WGS,,,65261248,418,0,No,0,0,0,No,,,2020-07-10T00:00:00Z,2020-07-31T00:00:00Z
CAAAFW04,WGS,,VRT,Betta splendens,PRJEB30365,SAMEA104381735,WGS,,,1520132,14,0,No,0,0,0,No,,,2023-02-07T00:00:00Z,2023-03-10T00:00:00Z
CAAALY01,WGS,,INV,Protopolystoma xenopodis,PRJEB1201,SAMEA1034761,WGS,,,617344661,316398,37859,Yes,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
BJBW01,WGS,,VRT,Scolopax mira,PRJDB7801,SAMD00156786,WGS,,,1091292641,40750,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJBX01,WGS,,VRT,Accipiter nisus,PRJDB7807,SAMD00156791,WGS,,,1190649881,44975,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJBY01,WGS,,VRT,Dendrocopos noguchii,PRJDB7802,SAMD00156787,WGS,,,1134561427,154720,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJBZ01,WGS,,VRT,Haliaeetus albicilla,PRJDB7806,SAMD00156790,WGS,,,1196539455,35313,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJCA01,WGS,,VRT,Lagopus muta japonica,PRJDB7799,SAMD00156785,WGS,,,1002559668,62806,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJCB01,WGS,,VRT,Bubo blakistoni,PRJDB7800,SAMD00160568,WGS,,,1193862756,46772,0,No,0,0,0,No,,,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
BJEH01,WGS,,INV,Drosophila nasuta,PRJDB4817,SAMD00051868,WGS,strain: G-86,,173158203,604,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJEI01,WGS,,INV,Drosophila albomicans,PRJDB5279,SAMD00066053,WGS,strain: NG-3,,182697126,834,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJEJ01,WGS,,INV,Drosophila americana,PRJDB5280,SAMD00066055,WGS,strain: 15010-0951.03,,177534117,435,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJEK01,WGS,,INV,Drosophila americana texana,PRJDB7679,SAMD00151352,WGS,strain: 15010-1041.00,,165405863,199,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJEL01,WGS,,INV,Drosophila kohkoa,PRJDB7680,SAMD00151354,WGS,strain: X-145,,170668061,87,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJEM01,WGS,,INV,Drosophila novamexicana,PRJDB7681,SAMD00151355,WGS,strain: 15010-1031.00,,173633261,270,0,No,0,0,0,No,,,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z
BJER01,WGS,,VRT,Accipiter gentilis,PRJDB7804,SAMD00156788,WGS,,,1179252740,25797,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJES01,WGS,,VRT,Nisaetus nipalensis,PRJDB7805,SAMD00156789,WGS,,,1200029769,38768,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJET01,WGS,,VRT,Grus monacha,PRJDB7809,SAMD00156792,WGS,,,1182186797,45731,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJEU01,WGS,,VRT,Antigone vipio,PRJDB7810,SAMD00156793,WGS,,,1181556295,51019,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJEV01,WGS,,VRT,Falco peregrinus,PRJDB7811,SAMD00156794,WGS,,,1183345687,26817,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJEW01,WGS,,VRT,Aquila chrysaetos japonica,PRJDB7992,SAMD00161055,WGS,,,1196037330,35366,0,No,0,0,0,No,,,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z
BJFM01,WGS,,VRT,Arothron firmamentum,PRJDB8105,SAMD00166120,WGS,,,334905208,10793,0,No,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
BJKM01,WGS,,VRT,Chaenogobius annularis,PRJDB7125,SAMD00131633,WGS,strain: Asamushi_draft_2,,747409675,1897,0,No,0,0,0,No,,,2020-10-22T00:00:00Z,2020-10-22T00:00:00Z
BJKT01,WGS,,PRI,Callithrix jacchus,PRJDB8242,SAMD00169834,WGS,isolate: I2075,,2791255303,65,0,No,0,0,0,No,,,2020-04-11T00:00:00Z,2019-12-18T00:00:00Z
BJTB01,WGS,,INV,Ciona intestinalis,PRJDB8078,SAMD00164337,WGS,,,122991600,67,0,No,0,0,0,No,,,2019-10-19T00:00:00Z,2019-10-19T00:00:00Z
BOSO01,WGS,,VRT,Gorsachius goisagi,PRJDB11286,SAMD00283120,WGS,,,1188079666,56945,0,No,0,0,0,No,,,2021-03-31T00:00:00Z,2021-03-31T00:00:00Z
BOSP01,WGS,,MAM,Prionailurus iriomotensis,PRJDB11287,SAMD00283121,WGS,,,2382008360,57170,0,No,0,0,0,No,,,2021-03-31T00:00:00Z,2021-03-31T00:00:00Z
BOSQ02,WGS,,MAM,Rhinoceros unicornis,PRJDB11285,SAMD00283119,WGS,,,2375051758,7615,0,No,0,0,0,No,,,2021-08-25T00:00:00Z,2021-08-25T00:00:00Z
BOUH01,WGS,,VRT,Haplochromis chilotes,PRJDB10850,SAMD00269309,WGS,,,798403686,18943,0,No,0,0,0,No,,,2021-04-07T00:00:00Z,2021-04-07T00:00:00Z
BOUI01,WGS,,VRT,Haplochromis sauvagei,PRJDB10850,SAMD00269310,WGS,,,805051152,23488,0,No,0,0,0,No,,,2021-04-07T00:00:00Z,2021-04-07T00:00:00Z
BOUJ01,WGS,,VRT,Lithochromis rufus,PRJDB10850,SAMD00269311,WGS,,,790111796,23938,0,No,0,0,0,No,,,2021-04-07T00:00:00Z,2021-04-07T00:00:00Z
BPLQ01,WGS,,INV,Caerostris darwini,PRJDB11546,SAMD00298296,WGS,,,1501919382,15733,56117,Yes,0,0,0,No,,,2022-06-11T00:00:00Z,2021-11-20T00:00:00Z
BPLR01,WGS,,INV,Caerostris extrusa,PRJDB11547,SAMD00298297,WGS,,,1420656204,21729,82824,Yes,0,0,0,No,,,2022-06-11T00:00:00Z,2021-11-20T00:00:00Z
BPLY01,WGS,,VRT,Euthynnus affinis,PRJDB11734,SAMD00325587,WGS,strain: Uwa,,758243246,10237,0,No,0,0,0,No,,,2021-10-02T00:00:00Z,2021-09-09T00:00:00Z
BPMZ01,WGS,,ROD,Tokudaia osimensis,PRJDB5072,SAMD00056911,WGS,isolate: A18D,,2437800474,25767,0,No,0,0,0,No,,,2022-11-30T00:00:00Z,2022-11-01T00:00:00Z
BPSV01,WGS,,INV,Apteronemobius asahinai,PRJDB11838,SAMD00330124,WGS; STANDARD_DRAFT,,,1676217857,151060,0,No,0,0,0,No,,,2021-08-24T00:00:00Z,2021-08-24T00:00:00Z
BQMF01,WGS,,INV,Turritopsis dohrnii,PRJDB11116,SAMD00275467,WGS,isolate: TD-1,,474898964,891,0,No,0,0,0,No,,,2022-12-27T00:00:00Z,2022-12-27T00:00:00Z
BQMI01,WGS,,INV,Asobara japonica,PRJDB12783,SAMD00436468,WGS,"isolate: Genome #3,strain: Tokyo",,322176672,601,0,No,0,0,0,No,,,2022-08-19T00:00:00Z,2022-08-19T00:00:00Z
BROF01,WGS,,VRT,Eptatretus burgeri,PRJDB9864,SAMD00226236,WGS,isolate: 2013Misaki1,,1717495240,114941,0,No,0,0,0,No,,,2022-07-09T00:00:00Z,2022-07-09T00:00:00Z
BROG01,WGS,,INV,Atrina japonica,PRJDB13725,SAMD00495586,WGS,,,835332209,3391,0,No,0,0,0,No,,,2023-02-21T00:00:00Z,2023-02-21T00:00:00Z
BKCK01,WGS,,VRT,Thunnus orientalis,PRJDB8174,SAMD00166193,WGS,isolate: 20150902_amami#4_female,,786596543,444,0,No,0,0,0,No,,,2019-10-12T00:00:00Z,2019-10-12T00:00:00Z
BLAZ01,WGS,,INV,Acropora tenuis,PRJDB8519,SAMD00178855,WGS,,,403138309,1538,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLBF01,WGS,,VRT,Laticauda colubrina,PRJDB7284,SAMD00134349,WGS,,tissue_type: liver,2038820311,20583,0,No,0,0,0,No,,,2020-11-05T00:00:00Z,2020-11-05T00:00:00Z
BLEZ01,WGS,,INV,Acropora acuminata,PRJDB8519,SAMD00186157,WGS,,,394735330,3293,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFA01,WGS,,INV,Acropora awi,PRJDB8519,SAMD00186156,WGS,,,428844380,2821,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFB01,WGS,,INV,Acropora cytherea,PRJDB8519,SAMD00186155,WGS,,,426326548,4046,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFC01,WGS,,INV,Acropora digitifera,PRJDB8519,SAMD00186141,WGS,,,415828151,955,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFD01,WGS,,INV,Acropora echinata,PRJDB8519,SAMD00186154,WGS,,,401478809,2002,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFE01,WGS,,INV,Acropora florida,PRJDB8519,SAMD00186153,WGS,,,442824714,6979,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFF01,WGS,,INV,Acropora gemmifera,PRJDB8519,SAMD00186152,WGS,,,400993167,2274,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFG01,WGS,,INV,Acropora hyacinthus,PRJDB8519,SAMD00186151,WGS,,,447200179,2758,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFH01,WGS,,INV,Acropora intermedia,PRJDB8519,SAMD00186150,WGS,,,416875905,6224,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFI01,WGS,,INV,Acropora microphthalma,PRJDB8519,SAMD00186149,WGS,,,383861656,4878,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFJ01,WGS,,INV,Acropora muricata,PRJDB8519,SAMD00186148,WGS,,,420731913,6861,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFK01,WGS,,INV,Astreopora myriophthalma,PRJDB8519,SAMD00186144,WGS,,,373482476,1149,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFL01,WGS,,INV,Acropora nasuta,PRJDB8519,SAMD00186147,WGS,,,416422065,4717,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFM01,WGS,,INV,Acropora selago,PRJDB8519,SAMD00186146,WGS,,,392938768,5816,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFN01,WGS,,INV,Acropora yongei,PRJDB8519,SAMD00186145,WGS,,,438047505,1010,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFO01,WGS,,INV,Montipora cactus,PRJDB8519,SAMD00186143,WGS,,,652738455,4925,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLFP01,WGS,,INV,Montipora efflorescens,PRJDB8519,SAMD00186142,WGS,,,643322625,5162,0,No,0,0,0,No,,,2020-09-04T00:00:00Z,2020-09-04T00:00:00Z
BLKM01,WGS,,INV,Coptotermes formosanus,PRJDB8346,SAMD00172918,WGS,,tissue_type: head,875711502,12995,12984,Yes,0,0,0,No,,,2020-06-23T00:00:00Z,2020-05-08T00:00:00Z
BLKR01,WGS,,INV,Teleogryllus occipitalis,PRJDB9056,SAMD00199296,WGS,,dev_stage: adult stage,1933831998,19865,0,No,0,0,0,No,,,2020-02-22T00:00:00Z,2020-02-22T00:00:00Z
BLLR01,WGS,,INV,Meloidogyne incognita,PRJDB9394,SAMD00208207,WGS,strain: Kmmt_Gs004,,193150271,374,0,No,0,0,0,No,,,2020-06-23T00:00:00Z,2020-06-23T00:00:00Z
BLPH02,WGS,,PRI,Macaca fascicularis,PRJDB9269,SAMD00204697,WGS,isolate: CE1976F,,2800882497,400,0,No,0,0,0,No,,,2021-10-22T00:00:00Z,2021-10-26T00:00:00Z
BNES01,WGS,,INV,Trypoxylus dichotomus,PRJDB10500,SAMD00244835,WGS,,,739405423,2347,0,No,0,0,0,No,,,2020-10-08T00:00:00Z,2020-10-08T00:00:00Z
BNGV01,WGS,,INV,Perna viridis,PRJDB10567,SAMD00247165,WGS,,,731874576,15933,0,No,0,0,0,No,,,2021-03-19T00:00:00Z,2021-03-19T00:00:00Z
BNHI01,WGS,,INV,Acanthaster planci,PRJDB10501,SAMD00056692,WGS,isolate: Miyazaki01,,420016408,4526,0,No,0,0,0,No,,,2022-10-13T00:00:00Z,2022-10-13T00:00:00Z
BNHK01,WGS,,VRT,Plecoglossus altivelis,PRJDB9085,SAMD00197082,WGS,,,449104997,4035,0,No,0,0,0,No,,,2021-07-20T00:00:00Z,2021-07-20T00:00:00Z
BNJL01,WGS,,MAM,Rousettus aegyptiacus,PRJDB10312,SAMD00256191,WGS,,,1898981941,4947,0,No,0,0,0,No,,,2020-10-31T00:00:00Z,2020-10-31T00:00:00Z
BNJM01,WGS,,MAM,Rousettus leschenaultii,PRJDB10312,SAMD00237936,WGS,,,1918041062,8141,0,No,0,0,0,No,,,2020-10-31T00:00:00Z,2020-10-31T00:00:00Z
BNJZ01,WGS,,INV,Ciona intestinalis,PRJDB10575,SAMD00255143,WGS,,,175288331,518,0,No,0,0,0,No,,,2021-04-02T00:00:00Z,2021-04-02T00:00:00Z
BNKA01,WGS,,INV,Ciona intestinalis,PRJDB10575,SAMD00255144,WGS,,,275796282,306,0,No,0,0,0,No,,,2021-04-02T00:00:00Z,2021-04-02T00:00:00Z
BOLG01,WGS,,VRT,Oryzias woworae,PRJDB10959,SAMD00264440,WGS,strain: Fotuno,,699501264,1666,0,No,0,0,0,No,,,2021-01-15T00:00:00Z,2021-01-15T00:00:00Z
BOPM01,WGS,,INV,Porites australiensis,PRJDB4187,SAMD00039992,WGS,,,576510620,4983,0,No,0,0,0,No,,,2022-01-15T00:00:00Z,2022-01-15T00:00:00Z
BOPN01,WGS,,INV,Penaeus japonicus,PRJDB11151,SAMD00276454,WGS,isolate: Ginoza2017,,1704994957,18210,0,No,0,0,0,No,,,2021-08-07T00:00:00Z,2021-02-13T00:00:00Z
BOPP01,WGS,,INV,Gryllus bimaculatus,PRJDB10609,SAMD00277108,WGS,strain: white eyes,,1658007496,47877,25032,Yes,0,0,0,No,,,2022-11-11T00:00:00Z,2021-02-13T00:00:00Z
CAAC03,WGS,,INV,Caenorhabditis briggsae,PRJNA10731,SAMEA3138181,WGS,strain: AF16,,105565979,5341,0,No,644,21959,213540215,Yes,"FR847112-FR847114,FR847118-FR847118,FR847121-FR847121,FR847123-FR847123,HE600903-HE601540",,2015-04-10T00:00:00Z,2012-03-29T00:00:00Z
CAACVA01,WGS,,INV,Tisbe holothuriae,PRJEB30601,SAMEA5209067,WGS,,,275848117,81704,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
CAACVG01,WGS,,INV,Callosobruchus maculatus,PRJEB30475,SAMEA5215503,WGS,,,1007816681,15778,31345,Yes,0,0,0,No,,,2019-10-21T00:00:00Z,2019-10-21T00:00:00Z
CAACVH01,WGS,,VRT,Nibea albiflora,PRJEB30768,SAMEA1067819,WGS,,,6624003,3,0,No,0,0,0,No,,,2019-01-15T00:00:00Z,2019-01-15T00:00:00Z
CAACVV01,WGS,,PRI,Homo sapiens,PRJEB30982,SAMEA1906452,WGS,,,2625583,53,0,No,0,0,0,No,,,2019-03-26T00:00:00Z,2019-03-26T00:00:00Z
CAACXJ01,WGS,,INV,Drosophila subobscura,PRJEB31081,SAMEA5315468,WGS,,,129236726,186,0,No,0,0,0,No,,,2019-03-25T00:00:00Z,2019-03-25T00:00:00Z
CAADHS02,WGS,,VRT,Denticeps clupeoides,PRJEB31545,SAMEA104129917,WGS,,,49936572,440,0,No,0,0,0,No,,,2020-07-10T00:00:00Z,2020-07-31T00:00:00Z
CAADHT01,WGS,,VRT,Denticeps clupeoides,PRJEB31546,SAMEA104129917,WGS,,,457704509,1972,0,No,0,0,0,No,,,2019-03-14T00:00:00Z,2019-03-14T00:00:00Z
CAADHU01,WGS,,VRT,Mastacembelus armatus,PRJEB31553,SAMEA104026378,WGS,,,43703874,1437,0,No,0,0,0,No,,,2019-04-01T00:00:00Z,2019-04-01T00:00:00Z
CAADHV01,WGS,,VRT,Clupea harengus,PRJEB31270,SAMEA5339254,WGS,,,785449509,3686,0,No,0,0,0,No,,,2019-03-14T00:00:00Z,2019-03-14T00:00:00Z
